"species","latitude","longitude","date_obs","source"
"Libellula depressa",46.88339,7.20904,2024-07-11,"gbif"
"Libellula depressa",47.19636,8.13145,2024-07-27,"gbif"
"Libellula depressa",47.23297,8.99037,2024-07-29,"gbif"
"Libellula depressa",47.06145,8.12971,2024-07-11,"gbif"
"Libellula depressa",47.51244,7.87006,2024-07-08,"gbif"
"Libellula depressa",47.19636,8.13145,2024-07-26,"gbif"
"Libellula depressa",46.47882,7.47119,2024-07-29,"gbif"
"Libellula depressa",46.97277,7.01153,2024-07-05,"gbif"
"Libellula depressa",46.47882,7.47119,2024-07-29,"gbif"
"Libellula depressa",46.15459,8.89494,2024-07-17,"gbif"
"Libellula depressa",46.36217,10.046838,2024-08-08,"gbif"
"Libellula depressa",47.042236,8.313475,2024-08-04,"gbif"
"Libellula depressa",46.116944,8.893057,2024-08-06,"gbif"
"Libellula depressa",46.79023,6.55458,2024-08-13,"gbif"
"Libellula depressa",46.88305,7.07785,2024-08-09,"gbif"
"Libellula depressa",46.51668,6.16809,2024-08-08,"gbif"
"Libellula depressa",46.69584,8.77878,2024-08-05,"gbif"
"Libellula depressa",47.01843,7.27422,2024-08-09,"gbif"
"Libellula depressa",46.97357,7.47149,2024-08-27,"gbif"
"Libellula depressa",46.97357,7.47149,2024-08-27,"gbif"
"Libellula depressa",46.79023,6.55458,2024-08-13,"gbif"
"Libellula depressa",46.95369,9.57362,2024-08-06,"gbif"
"Libellula depressa",46.28485,9.22288,2024-08-15,"gbif"
"Libellula depressa",46.79023,6.55458,2024-08-13,"gbif"
"Libellula depressa",46.56708,6.8191,2024-08-14,"gbif"
"Libellula depressa",47.24337,7.33957,2024-08-16,"gbif"
"Libellula depressa",46.77621,9.43561,2024-08-15,"gbif"
"Libellula depressa",46.56165,6.16703,2024-08-08,"gbif"
"Libellula depressa",46.10877,8.9584,2024-08-01,"gbif"
"Libellula depressa",47.46789,7.14019,2024-08-09,"gbif"
"Libellula depressa",46.88339,7.20904,2024-08-08,"gbif"
"Libellula depressa",46.33361,8.96468,2024-08-11,"gbif"
"Libellula depressa",46.88358,7.53703,2024-08-03,"gbif"
"Libellula depressa",46.43384,7.40611,2024-08-06,"gbif"
"Libellula depressa",46.83808,7.79912,2024-08-23,"gbif"
"Libellula depressa",47.1521,6.87824,2024-08-23,"gbif"
"Libellula depressa",47.1521,6.87824,2024-08-23,"gbif"
"Libellula depressa",46.88358,7.53703,2024-08-03,"gbif"
"Libellula depressa",46.42523,8.83715,2024-08-17,"gbif"
"Libellula depressa",46.20035,6.04591,2024-08-11,"gbif"
"Libellula depressa",46.33361,8.96468,2024-08-11,"gbif"
"Libellula depressa",47.1521,6.87824,2024-08-23,"gbif"
"Libellula depressa",46.25288,6.95236,2024-08-11,"gbif"
"Libellula depressa",47.37488,8.33239,2024-08-10,"gbif"
"Libellula depressa",47.01843,7.27422,2024-08-09,"gbif"
"Libellula depressa",46.11821,7.01824,2024-08-08,"gbif"
"Libellula depressa",47.01843,7.27422,2024-08-09,"gbif"
"Libellula depressa",46.20884,7.27668,2024-08-06,"gbif"
"Libellula depressa",47.01843,7.27422,2024-08-09,"gbif"
"Libellula depressa",47.01843,7.27422,2024-08-28,"gbif"
"Libellula depressa",46.11843,7.08292,2024-08-09,"gbif"
"Libellula depressa",46.92859,7.40581,2024-08-02,"gbif"
"Libellula depressa",46.92859,7.40581,2024-08-17,"gbif"
"Libellula depressa",47.32881,8.46392,2024-08-06,"gbif"
"Libellula depressa",47.01718,6.87965,2024-08-11,"gbif"
"Libellula depressa",47.1933,8.5273,2024-08-13,"gbif"
"Libellula depressa",46.92859,7.40581,2024-08-11,"gbif"
"Libellula depressa",47.1933,8.5273,2024-08-13,"gbif"
"Libellula depressa",46.97357,7.40578,2024-08-06,"gbif"
"Libellula depressa",46.29787,7.92533,2024-08-07,"gbif"
"Libellula depressa",46.82117,9.43727,2024-08-24,"gbif"
"Libellula depressa",46.82117,9.43727,2024-08-02,"gbif"
"Libellula depressa",47.41875,8.46565,2024-08-05,"gbif"
"Libellula depressa",47.23297,8.99037,2024-08-06,"gbif"
"Libellula depressa",46.82117,9.43727,2024-08-10,"gbif"
"Libellula depressa",47.46482,8.3339,2024-08-24,"gbif"
"Libellula depressa",46.16229,6.82371,2024-08-10,"gbif"
"Libellula depressa",46.29813,7.86044,2024-08-21,"gbif"
"Libellula depressa",46.99865,9.57541,2024-08-13,"gbif"
"Libellula depressa",47.31687,9.3897,2024-08-13,"gbif"
"Libellula depressa",46.79231,7.99528,2024-08-06,"gbif"
"Libellula depressa",47.10642,8.13029,2024-08-10,"gbif"
"Libellula depressa",46.97149,6.74871,2024-08-03,"gbif"
"Libellula depressa",46.97149,6.74871,2024-08-03,"gbif"
"Libellula depressa",46.97107,6.68301,2024-08-03,"gbif"
"Libellula depressa",47.23297,8.99037,2024-08-15,"gbif"
"Libellula depressa",47.06329,7.66899,2024-08-04,"gbif"
"Libellula depressa",46.88226,7.99621,2024-08-02,"gbif"
"Libellula depressa",47.05956,8.39295,2024-08-23,"gbif"
"Libellula depressa",46.97149,6.74871,2024-08-03,"gbif"
"Libellula depressa",47.01512,8.3264,2024-08-15,"gbif"
"Libellula depressa",46.15459,8.89494,2024-08-02,"gbif"
"Libellula depressa",46.29835,7.79555,2024-08-07,"gbif"
"Libellula depressa",47.06103,8.19552,2024-08-11,"gbif"
"Libellula depressa",47.19636,8.13145,2024-08-05,"gbif"
"Libellula depressa",47.06058,8.26133,2024-08-11,"gbif"
"Libellula depressa",47.01512,8.3264,2024-08-03,"gbif"
"Libellula depressa",47.19821,7.66957,2024-08-29,"gbif"
"Libellula depressa",47.19636,8.13145,2024-08-05,"gbif"
"Libellula depressa",47.50868,8.46739,2024-08-06,"gbif"
"Libellula depressa",47.19595,8.19743,2024-08-04,"gbif"
"Libellula depressa",47.23547,8.79232,2024-08-11,"gbif"
"Libellula depressa",47.19636,8.13145,2024-08-05,"gbif"
"Libellula depressa",46.96962,8.39135,2024-08-11,"gbif"
"Libellula depressa",46.28682,9.09315,2024-08-03,"gbif"
"Libellula depressa",46.88965,10.42441,2024-08-02,"gbif"
"Libellula depressa",47.06058,8.26133,2024-08-06,"gbif"
"Libellula depressa",47.46804,7.67074,2024-08-15,"gbif"
"Libellula depressa",46.54781,9.62282,2024-08-11,"gbif"
"Libellula depressa",46.88193,8.0618,2024-08-11,"gbif"
"Libellula depressa",47.23297,8.99037,2024-08-03,"gbif"
"Libellula depressa",47.50868,8.46739,2024-08-06,"gbif"
"Libellula depressa",46.10877,8.9584,2024-08-14,"gbif"
"Libellula depressa",47.41932,8.3994,2024-09-11,"gbif"
"Libellula depressa",47.37663,8.06758,2024-09-06,"gbif"
"Libellula depressa",47.28759,7.86825,2024-09-06,"gbif"
"Libellula depressa",47.45284,9.32836,NA,"gbif"
"Libellula depressa",46.92859,7.40581,2023-04-29,"gbif"
"Libellula depressa",46.92859,7.40581,2023-04-29,"gbif"
"Libellula depressa",46.01883,8.95589,2023-04-27,"gbif"
"Libellula depressa",47.500256,8.477598,2023-05-07,"gbif"
"Libellula depressa",47.247608,8.611917,2023-05-22,"gbif"
"Libellula depressa",47.34807,8.705948,2023-05-21,"gbif"
"Libellula depressa",47.408542,8.51142,2023-05-23,"gbif"
"Libellula depressa",46.514516,6.703118,2023-05-23,"gbif"
"Libellula depressa",46.15435,8.865297,2023-05-23,"gbif"
"Libellula depressa",47.408268,8.511001,2023-05-23,"gbif"
"Libellula depressa",47.13253,7.261956,2023-05-29,"gbif"
"Libellula depressa",46.616667,6.850003,2023-05-30,"gbif"
"Libellula depressa",47.511656,9.247281,2023-05-30,"gbif"
"Libellula depressa",47.261353,8.040925,2023-05-30,"gbif"
"Libellula depressa",47.40998,9.19431,2023-05-26,"gbif"
"Libellula depressa",47.32938,8.39778,2023-05-21,"gbif"
"Libellula depressa",46.88358,7.34024,2023-05-08,"gbif"
"Libellula depressa",46.83615,6.68491,2023-05-21,"gbif"
"Libellula depressa",46.97277,7.01153,2023-05-20,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-29,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-22,"gbif"
"Libellula depressa",47.01748,6.94541,2023-05-06,"gbif"
"Libellula depressa",47.01748,6.94541,2023-05-07,"gbif"
"Libellula depressa",46.20113,6.11068,2023-05-09,"gbif"
"Libellula depressa",47.73155,8.67169,2023-05-22,"gbif"
"Libellula depressa",46.20884,7.27668,2023-05-28,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-29,"gbif"
"Libellula depressa",46.97251,6.94583,2023-05-30,"gbif"
"Libellula depressa",47.01748,6.94541,2023-05-31,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-29,"gbif"
"Libellula depressa",47.28441,8.39697,2023-05-22,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-22,"gbif"
"Libellula depressa",47.51286,7.73731,2023-05-09,"gbif"
"Libellula depressa",46.86497,9.5045,2023-05-27,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-27,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-27,"gbif"
"Libellula depressa",47.24262,7.86788,2023-05-30,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-22,"gbif"
"Libellula depressa",47.46531,8.26759,2023-05-15,"gbif"
"Libellula depressa",47.01748,6.94541,2023-05-23,"gbif"
"Libellula depressa",46.86497,9.5045,2023-05-26,"gbif"
"Libellula depressa",46.86377,9.57005,2023-05-27,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-27,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-29,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-04,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-22,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-06,"gbif"
"Libellula depressa",46.9722,6.88012,2023-05-19,"gbif"
"Libellula depressa",47.19821,7.66957,2023-05-21,"gbif"
"Libellula depressa",47.01816,7.1427,2023-05-19,"gbif"
"Libellula depressa",46.83615,6.68491,2023-05-26,"gbif"
"Libellula depressa",46.81881,9.56827,2023-05-26,"gbif"
"Libellula depressa",46.86377,9.57005,2023-05-27,"gbif"
"Libellula depressa",47.46823,7.5381,2023-05-27,"gbif"
"Libellula depressa",46.95369,9.57362,2023-05-28,"gbif"
"Libellula depressa",47.10826,7.20807,2023-05-29,"gbif"
"Libellula depressa",47.06352,7.47154,2023-05-29,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-29,"gbif"
"Libellula depressa",46.29756,6.88707,2023-05-31,"gbif"
"Libellula depressa",47.40998,9.19431,2023-05-26,"gbif"
"Libellula depressa",46.97149,6.74871,2023-05-27,"gbif"
"Libellula depressa",46.74857,7.60222,2023-05-03,"gbif"
"Libellula depressa",47.01748,6.94541,2023-05-15,"gbif"
"Libellula depressa",47.51301,7.67094,2023-05-27,"gbif"
"Libellula depressa",47.15267,7.01009,2023-05-29,"gbif"
"Libellula depressa",47.0185,7.53728,2023-05-30,"gbif"
"Libellula depressa",46.88358,7.53703,2023-05-22,"gbif"
"Libellula depressa",46.29182,6.17335,2023-05-29,"gbif"
"Libellula depressa",46.92753,6.94624,2023-05-30,"gbif"
"Libellula depressa",46.79362,7.3404,2023-05-25,"gbif"
"Libellula depressa",46.70314,7.07905,2023-05-22,"gbif"
"Libellula depressa",46.81881,9.56827,2023-05-26,"gbif"
"Libellula depressa",46.81881,9.56827,2023-05-26,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-27,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-27,"gbif"
"Libellula depressa",47.36873,8.92811,2023-05-31,"gbif"
"Libellula depressa",46.92848,7.2745,2023-05-28,"gbif"
"Libellula depressa",46.60981,6.49226,2023-05-31,"gbif"
"Libellula depressa",46.92836,7.20885,2023-05-30,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-27,"gbif"
"Libellula depressa",46.86497,9.5045,2023-05-26,"gbif"
"Libellula depressa",46.86497,9.5045,2023-05-26,"gbif"
"Libellula depressa",46.86377,9.57005,2023-05-27,"gbif"
"Libellula depressa",47.4677,7.07387,2023-05-31,"gbif"
"Libellula depressa",47.5132,7.53819,2023-05-30,"gbif"
"Libellula depressa",47.46428,8.40021,2023-05-25,"gbif"
"Libellula depressa",46.86377,9.57005,2023-05-27,"gbif"
"Libellula depressa",47.23467,8.85834,2023-05-23,"gbif"
"Libellula depressa",46.5663,6.68868,2023-05-26,"gbif"
"Libellula depressa",46.74812,7.07875,2023-05-26,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-28,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-31,"gbif"
"Libellula depressa",46.29756,6.88707,2023-05-27,"gbif"
"Libellula depressa",46.20884,7.27668,2023-05-28,"gbif"
"Libellula depressa",46.97014,8.32565,2023-05-19,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-31,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-05,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-22,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-31,"gbif"
"Libellula depressa",46.11821,7.01824,2023-05-10,"gbif"
"Libellula depressa",46.20816,7.01755,2023-05-21,"gbif"
"Libellula depressa",46.97014,8.32565,2023-05-20,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-31,"gbif"
"Libellula depressa",46.97357,7.40578,2023-05-21,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-28,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-31,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-31,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-31,"gbif"
"Libellula depressa",46.97319,7.14295,2023-05-31,"gbif"
"Libellula depressa",46.25393,7.47106,2023-05-28,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-05,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-31,"gbif"
"Libellula depressa",46.20816,7.01755,2023-05-21,"gbif"
"Libellula depressa",46.20884,7.27668,2023-05-28,"gbif"
"Libellula depressa",46.25393,7.47106,2023-05-28,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-05,"gbif"
"Libellula depressa",47.19266,8.59328,2023-05-31,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-27,"gbif"
"Libellula depressa",46.92859,7.40581,2023-05-27,"gbif"
"Libellula depressa",47.32821,8.53006,2023-05-31,"gbif"
"Libellula depressa",46.429417,6.234946,2023-05-30,"gbif"
"Libellula depressa",46.437042,6.231392,2023-05-31,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-30,"gbif"
"Libellula depressa",46.97107,6.68301,2023-05-31,"gbif"
"Libellula depressa",46.33679,6.1723,2023-05-07,"gbif"
"Libellula depressa",46.38751,6.88615,2023-05-13,"gbif"
"Libellula depressa",46.79328,7.14394,2023-05-04,"gbif"
"Libellula depressa",46.79117,6.68554,2023-05-28,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-31,"gbif"
"Libellula depressa",47.106,8.19615,2023-05-27,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-28,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-30,"gbif"
"Libellula depressa",46.11821,7.01824,2023-05-08,"gbif"
"Libellula depressa",47.15211,7.99902,2023-05-30,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-21,"gbif"
"Libellula depressa",47.01797,7.07694,2023-05-25,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-26,"gbif"
"Libellula depressa",46.15538,6.04706,2023-05-03,"gbif"
"Libellula depressa",47.50526,8.79919,2023-05-22,"gbif"
"Libellula depressa",46.29756,6.88707,2023-05-17,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-28,"gbif"
"Libellula depressa",47.15177,8.06494,2023-05-28,"gbif"
"Libellula depressa",47.24171,8.066,2023-05-28,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-06,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-06,"gbif"
"Libellula depressa",46.97107,6.68301,2023-05-31,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-31,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-26,"gbif"
"Libellula depressa",46.88225,6.88106,2023-05-22,"gbif"
"Libellula depressa",46.15373,8.95965,2023-05-05,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-28,"gbif"
"Libellula depressa",46.15373,8.95965,2023-05-30,"gbif"
"Libellula depressa",46.34333,7.79584,2023-05-29,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-28,"gbif"
"Libellula depressa",47.50526,8.79919,2023-05-29,"gbif"
"Libellula depressa",47.14701,8.65822,2023-05-30,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-06,"gbif"
"Libellula depressa",46.99865,9.57541,2023-05-21,"gbif"
"Libellula depressa",47.46789,7.14019,2023-05-21,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-21,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-26,"gbif"
"Libellula depressa",47.63576,9.13524,2023-05-23,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-28,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-27,"gbif"
"Libellula depressa",47.50526,8.79919,2023-05-29,"gbif"
"Libellula depressa",47.14701,8.65822,2023-05-30,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-23,"gbif"
"Libellula depressa",47.46789,7.14019,2023-05-21,"gbif"
"Libellula depressa",46.38751,6.88615,2023-05-11,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-26,"gbif"
"Libellula depressa",47.24171,8.066,2023-05-23,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-28,"gbif"
"Libellula depressa",46.34333,7.79584,2023-05-30,"gbif"
"Libellula depressa",47.01646,6.74814,2023-05-31,"gbif"
"Libellula depressa",46.99865,9.57541,2023-05-19,"gbif"
"Libellula depressa",47.5132,7.53819,2023-05-24,"gbif"
"Libellula depressa",47.50526,8.79919,2023-05-21,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-21,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-28,"gbif"
"Libellula depressa",47.50868,8.46739,2023-05-28,"gbif"
"Libellula depressa",46.20038,8.83138,2023-05-29,"gbif"
"Libellula depressa",47.50526,8.79919,2023-05-29,"gbif"
"Libellula depressa",46.354806,6.160216,2023-05-20,"gbif"
"Libellula depressa",47.46311,8.53282,2023-05-09,"gbif"
"Libellula depressa",47.64163,8.6696,2023-05-26,"gbif"
"Libellula depressa",47.55304,8.53468,2023-05-28,"gbif"
"Libellula depressa",46.242143,7.011056,2023-05-13,"gbif"
"Libellula depressa",47.32821,8.53006,2023-05-26,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-22,"gbif"
"Libellula depressa",46.61034,6.55752,2023-05-14,"gbif"
"Libellula depressa",47.04481,9.51143,2023-05-27,"gbif"
"Libellula depressa",46.61206,6.81858,2023-05-30,"gbif"
"Libellula depressa",46.97357,7.40578,2023-05-30,"gbif"
"Libellula depressa",47.59438,8.86796,2023-05-26,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-25,"gbif"
"Libellula depressa",47.37488,8.33239,2023-05-06,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-21,"gbif"
"Libellula depressa",47.01606,8.19489,2023-05-30,"gbif"
"Libellula depressa",46.9278,7.01189,2023-05-06,"gbif"
"Libellula depressa",46.20113,6.11068,2023-05-07,"gbif"
"Libellula depressa",46.25393,7.40623,2023-05-30,"gbif"
"Libellula depressa",46.973,7.07724,2023-05-27,"gbif"
"Libellula depressa",46.10877,8.9584,2023-05-29,"gbif"
"Libellula depressa",47.32938,8.39778,2023-05-27,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-25,"gbif"
"Libellula depressa",47.19708,7.99949,2023-05-28,"gbif"
"Libellula depressa",46.973,7.07724,2023-05-06,"gbif"
"Libellula depressa",47.55741,7.87042,2023-05-29,"gbif"
"Libellula depressa",46.79328,7.14394,2023-05-27,"gbif"
"Libellula depressa",47.63576,9.13524,2023-05-26,"gbif"
"Libellula depressa",47.41814,8.5319,2023-05-23,"gbif"
"Libellula depressa",47.15324,7.66938,2023-05-29,"gbif"
"Libellula depressa",47.23384,8.92435,2023-05-21,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-04,"gbif"
"Libellula depressa",47.46618,8.13496,2023-05-19,"gbif"
"Libellula depressa",46.38751,6.88615,2023-05-21,"gbif"
"Libellula depressa",47.64014,8.80265,2023-05-21,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-28,"gbif"
"Libellula depressa",46.74812,7.07875,2023-05-28,"gbif"
"Libellula depressa",47.23623,8.7263,2023-05-05,"gbif"
"Libellula depressa",46.88339,7.20904,2023-05-26,"gbif"
"Libellula depressa",47.19447,8.39536,2023-05-30,"gbif"
"Libellula depressa",47.06295,7.07663,2023-05-27,"gbif"
"Libellula depressa",47.55524,8.26899,2023-05-27,"gbif"
"Libellula depressa",46.15538,6.04706,2023-05-27,"gbif"
"Libellula depressa",46.97353,7.34007,2023-05-29,"gbif"
"Libellula depressa",46.29756,6.88707,2023-05-28,"gbif"
"Libellula depressa",47.09423,9.24984,2023-05-25,"gbif"
"Libellula depressa",46.43279,6.95074,2023-05-28,"gbif"
"Libellula depressa",46.88339,7.20904,2023-05-29,"gbif"
"Libellula depressa",47.42159,8.06811,2023-05-27,"gbif"
"Libellula depressa",46.83729,7.99574,2023-05-31,"gbif"
"Libellula depressa",46.20113,6.11068,2023-05-06,"gbif"
"Libellula depressa",47.19636,8.13145,2023-05-27,"gbif"
"Libellula depressa",47.15052,8.26271,2023-05-21,"gbif"
"Libellula depressa",47.15211,7.99902,2023-05-31,"gbif"
"Libellula depressa",47.06295,7.07663,2023-05-29,"gbif"
"Libellula depressa",46.70029,6.55605,2023-05-26,"gbif"
"Libellula depressa",46.0638,8.95714,2023-05-07,"gbif"
"Libellula depressa",47.40895,9.26054,2023-05-28,"gbif"
"Libellula depressa",47.46311,8.53282,2023-05-29,"gbif"
"Libellula depressa",47.55524,8.26899,2023-05-27,"gbif"
"Libellula depressa",46.43279,6.95074,2023-05-27,"gbif"
"Libellula depressa",46.24756,6.23922,2023-05-24,"gbif"
"Libellula depressa",47.10838,7.27395,2023-05-11,"gbif"
"Libellula depressa",46.38751,6.88615,2023-05-15,"gbif"
"Libellula depressa",46.79117,6.68554,2023-05-30,"gbif"
"Libellula depressa",46.42674,6.1702,2023-05-28,"gbif"
"Libellula depressa",47.06329,7.20827,2023-05-26,"gbif"
"Libellula depressa",47.15211,7.99902,2023-05-31,"gbif"
"Libellula depressa",46.81881,9.56827,2023-05-31,"gbif"
"Libellula depressa",47.15211,7.99902,2023-05-30,"gbif"
"Libellula depressa",46.01883,8.95589,2023-05-28,"gbif"
"Libellula depressa",47.06181,6.81337,2023-05-29,"gbif"
"Libellula depressa",46.47242,6.23424,2023-05-28,"gbif"
"Libellula depressa",46.82117,9.43727,2023-05-27,"gbif"
"Libellula depressa",46.15459,8.89494,2023-05-26,"gbif"
"Libellula depressa",46.20035,6.04591,2023-05-18,"gbif"
"Libellula depressa",46.70029,6.55605,2023-05-28,"gbif"
"Libellula depressa",46.61364,7.27546,2023-05-27,"gbif"
"Libellula depressa",47.23623,8.7263,2023-05-03,"gbif"
"Libellula depressa",47.28441,8.39697,2023-05-26,"gbif"
"Libellula depressa",47.63576,9.13524,2023-05-30,"gbif"
"Libellula depressa",46.92822,7.73407,2023-05-26,"gbif"
"Libellula depressa",47.46577,8.20127,2023-05-27,"gbif"
"Libellula depressa",47.33278,7.07479,2023-05-31,"gbif"
"Libellula depressa",47.46577,8.20127,2023-05-26,"gbif"
"Libellula depressa",46.29182,6.17335,2023-05-29,"gbif"
"Libellula depressa",47.51073,8.20192,2023-05-26,"gbif"
"Libellula depressa",47.01854,7.40575,2023-05-29,"gbif"
"Libellula depressa",47.41749,8.59815,2023-05-28,"gbif"
"Libellula depressa",46.70348,7.66746,2023-05-09,"gbif"
"Libellula depressa",47.06329,7.20827,2023-05-15,"gbif"
"Libellula depressa",47.19674,8.06547,2023-05-31,"gbif"
"Libellula depressa",47.32938,8.39778,2023-05-27,"gbif"
"Libellula depressa",47.503311,8.804101,2023-06-03,"gbif"
"Libellula depressa",47.268888,8.687878,2023-06-07,"gbif"
"Libellula depressa",46.32497,7.988412,2023-06-07,"gbif"
"Libellula depressa",46.744347,7.283995,2023-06-09,"gbif"
"Libellula depressa",47.534079,7.98735,2023-06-16,"gbif"
"Libellula depressa",47.26535,8.795442,2023-06-18,"gbif"
"Libellula depressa",46.960649,7.415941,2023-06-17,"gbif"
"Libellula depressa",47.288855,8.526072,2023-06-16,"gbif"
"Libellula depressa",46.304106,7.681883,2023-06-21,"gbif"
"Libellula depressa",47.029743,8.307531,2023-06-29,"gbif"
"Libellula depressa",47.49813,8.003272,2023-06-05,"gbif"
"Libellula depressa",47.261333,8.040969,2023-06-18,"gbif"
"Libellula depressa",47.415964,8.59425,2023-06-19,"gbif"
"Libellula depressa",47.261337,8.040903,2023-06-24,"gbif"
"Libellula depressa",47.49813,8.003272,2023-06-11,"gbif"
"Libellula depressa",46.269203,7.51745,2023-06-05,"gbif"
"Libellula depressa",47.193473,8.526157,2023-06-17,"gbif"
"Libellula depressa",46.97107,6.68301,2023-06-14,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-14,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-17,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-06,"gbif"
"Libellula depressa",47.41985,8.33314,2023-06-20,"gbif"
"Libellula depressa",46.32982,9.22435,2023-06-16,"gbif"
"Libellula depressa",47.40998,9.19431,2023-06-01,"gbif"
"Libellula depressa",47.40998,9.19431,2023-06-07,"gbif"
"Libellula depressa",46.97149,6.74871,2023-06-14,"gbif"
"Libellula depressa",46.97149,6.74871,2023-06-14,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-14,"gbif"
"Libellula depressa",47.32938,8.39778,2023-06-19,"gbif"
"Libellula depressa",47.32938,8.39778,2023-06-19,"gbif"
"Libellula depressa",47.28441,8.39697,2023-06-03,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-20,"gbif"
"Libellula depressa",46.97345,7.27436,2023-06-01,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-17,"gbif"
"Libellula depressa",47.32938,8.39778,2023-06-02,"gbif"
"Libellula depressa",47.32938,8.39778,2023-06-02,"gbif"
"Libellula depressa",47.32938,8.39778,2023-06-02,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-20,"gbif"
"Libellula depressa",47.40998,9.19431,2023-06-07,"gbif"
"Libellula depressa",47.40998,9.19431,2023-06-15,"gbif"
"Libellula depressa",46.97149,6.74871,2023-06-14,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-17,"gbif"
"Libellula depressa",47.01646,6.74814,2023-06-17,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-20,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-01,"gbif"
"Libellula depressa",46.97149,6.74871,2023-06-14,"gbif"
"Libellula depressa",46.97149,6.74871,2023-06-14,"gbif"
"Libellula depressa",47.37488,8.33239,2023-06-06,"gbif"
