"species","latitude","longitude","date_obs","source"
"Castor fiber",47.28801,7.73606,2024-07-27,"gbif"
"Castor fiber",47.19833,7.60359,2024-07-22,"gbif"
"Castor fiber",47.41875,8.46565,2024-07-14,"gbif"
"Castor fiber",47.41814,8.5319,2024-07-31,"gbif"
"Castor fiber",47.010386,6.979299,2024-08-01,"gbif"
"Castor fiber",47.390422,8.045701,2024-08-09,"gbif"
"Castor fiber",46.786087,6.65045,2024-08-21,"gbif"
"Castor fiber",46.74734,7.99482,2024-08-03,"gbif"
"Castor fiber",47.04481,9.51143,2024-08-31,"gbif"
"Castor fiber",46.29787,7.92533,2024-08-20,"gbif"
"Castor fiber",47.6851,8.80381,2024-08-31,"gbif"
"Castor fiber",47.06058,8.26133,2024-08-30,"gbif"
"Castor fiber",46.92689,6.81494,2024-08-31,"gbif"
"Castor fiber",47.32821,8.53006,2024-08-06,"gbif"
"Castor fiber",46.83826,7.14369,2024-08-10,"gbif"
"Castor fiber",47.18801,8.98906,2024-08-27,"gbif"
"Castor fiber",46.92689,6.81494,2024-08-31,"gbif"
"Castor fiber",46.83841,7.20923,2024-08-11,"gbif"
"Castor fiber",46.70029,6.55605,2024-08-17,"gbif"
"Castor fiber",47.32938,8.39778,2024-08-14,"gbif"
"Castor fiber",47.55239,8.60109,2024-08-31,"gbif"
"Castor fiber",47.15335,7.60345,2024-08-25,"gbif"
"Castor fiber",47.1984,7.5376,2024-08-13,"gbif"
"Castor fiber",47.15343,7.53752,2024-08-17,"gbif"
"Castor fiber",47.37253,8.59717,2024-08-25,"gbif"
"Castor fiber",47.32821,8.53006,2024-08-13,"gbif"
"Castor fiber",47.1984,7.5376,2024-08-23,"gbif"
"Castor fiber",47.2433,7.60373,2024-08-31,"gbif"
"Castor fiber",47.55098,8.73393,2024-08-25,"gbif"
"Castor fiber",47.46577,8.20127,2024-08-14,"gbif"
"Castor fiber",47.2433,7.60373,2024-08-31,"gbif"
"Castor fiber",47.55524,8.26899,2024-08-25,"gbif"
"Castor fiber",47.37727,7.93517,2024-08-15,"gbif"
"Castor fiber",47.55239,8.60109,2024-08-17,"gbif"
"Castor fiber",47.15347,7.47159,2024-08-20,"gbif"
"Castor fiber",47.009864,7.030469,2024-09-21,"gbif"
"Castor fiber",46.11843,7.08292,2024-09-18,"gbif"
"Castor fiber",47.51313,7.60456,2024-09-21,"gbif"
"Castor fiber",47.04481,9.51143,2024-09-22,"gbif"
"Castor fiber",46.11843,7.08292,2024-09-18,"gbif"
"Castor fiber",46.16375,7.21209,2024-09-18,"gbif"
"Castor fiber",46.70292,7.8636,2024-09-06,"gbif"
"Castor fiber",46.16375,7.21209,2024-09-18,"gbif"
"Castor fiber",47.5581,7.6047,2024-09-16,"gbif"
"Castor fiber",46.16375,7.21209,2024-09-18,"gbif"
"Castor fiber",46.16375,7.21209,2024-09-18,"gbif"
"Castor fiber",46.74699,6.81703,2024-09-27,"gbif"
"Castor fiber",47.2433,7.60373,2024-09-02,"gbif"
"Castor fiber",47.55364,8.46826,2024-09-29,"gbif"
"Castor fiber",47.49989,9.19728,2024-09-24,"gbif"
"Castor fiber",47.2433,7.60373,2024-09-02,"gbif"
"Castor fiber",47.28259,8.59522,2024-09-02,"gbif"
"Castor fiber",47.3254,8.7946,2024-09-05,"gbif"
"Castor fiber",46.80145,10.35397,2024-09-07,"gbif"
"Castor fiber",47.28782,7.80215,2024-09-08,"gbif"
"Castor fiber",47.28259,8.59522,2024-09-02,"gbif"
"Castor fiber",47.50868,8.46739,2024-09-20,"gbif"
"Castor fiber",47.3162,8.529667,2024-10-10,"gbif"
"Castor fiber",47.347182,8.708734,2024-10-14,"gbif"
"Castor fiber",46.180779,6.016348,2024-10-14,"gbif"
"Castor fiber",47.10506,8.32789,2024-10-24,"gbif"
"Castor fiber",47.14213,9.05366,2024-10-10,"gbif"
"Castor fiber",47.41814,8.5319,2024-10-24,"gbif"
"Castor fiber",47.18801,8.98906,2024-10-10,"gbif"
"Castor fiber",47.41814,8.5319,2024-10-02,"gbif"
"Castor fiber",47.55364,8.46826,2024-10-01,"gbif"
"Castor fiber",47.15343,7.53752,2024-10-10,"gbif"
"Castor fiber",47.23763,8.59425,2024-10-04,"gbif"
"Castor fiber",47.37727,7.93517,2024-10-15,"gbif"
"Castor fiber",46.79366,7.47138,NA,"gbif"
"Castor fiber",47.46311,8.53282,2024-10-16,"gbif"
"Castor fiber",47.64163,8.6696,2024-10-17,"gbif"
"Castor fiber",47.50674,8.66647,2024-10-26,"gbif"
"Castor fiber",47.19833,7.60359,2024-10-11,"gbif"
"Castor fiber",47.55239,8.60109,2024-10-01,"gbif"
"Castor fiber",47.55239,8.60109,2024-10-08,"gbif"
"Castor fiber",47.32616,8.72847,2024-10-14,"gbif"
"Castor fiber",47.458613,9.165175,2024-11-01,"gbif"
"Castor fiber",46.707428,7.594425,2024-11-02,"gbif"
"Castor fiber",46.730706,7.588868,2024-11-02,"gbif"
"Castor fiber",47.011119,6.980998,2024-11-27,"gbif"
"Castor fiber",47.14213,9.05366,2024-11-24,"gbif"
"Castor fiber",47.01797,7.07694,2024-11-01,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",46.83784,7.01261,2024-11-12,"gbif"
"Castor fiber",47.5581,7.6047,2024-11-15,"gbif"
"Castor fiber",47.14213,9.05366,2024-11-12,"gbif"
"Castor fiber",46.83784,7.01261,2024-11-12,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",46.83784,7.01261,2024-11-12,"gbif"
"Castor fiber",47.5581,7.6047,2024-11-01,"gbif"
"Castor fiber",47.51267,7.80369,2024-11-09,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.50602,8.73283,2024-11-06,"gbif"
"Castor fiber",47.06314,7.14245,2024-11-22,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",46.79355,7.60236,2024-11-19,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",47.10811,7.1422,2024-11-13,"gbif"
"Castor fiber",46.70359,7.27519,2024-11-10,"gbif"
"Castor fiber",47.15267,7.86716,2024-11-19,"gbif"
"Castor fiber",47.42224,7.93559,2024-11-22,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.55022,8.80034,2024-11-20,"gbif"
"Castor fiber",47.50446,8.86554,2024-11-06,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.19391,8.46133,2024-11-11,"gbif"
"Castor fiber",47.28782,7.80215,2024-11-25,"gbif"
"Castor fiber",47.24262,7.86788,2024-11-17,"gbif"
"Castor fiber",47.50674,8.66647,2024-11-24,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.32821,8.53006,2024-11-28,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.55098,8.73393,2024-11-07,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.27608,9.12381,2024-11-14,"gbif"
"Castor fiber",47.28782,7.80215,2024-11-26,"gbif"
"Castor fiber",47.37727,7.93517,2024-11-05,"gbif"
"Castor fiber",47.28324,8.52914,2024-11-28,"gbif"
"Castor fiber",47.28702,8.00043,2024-11-16,"gbif"
"Castor fiber",47.32821,8.53006,2024-11-12,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.5517,8.66751,2024-11-19,"gbif"
"Castor fiber",47.28782,7.80215,2024-11-03,"gbif"
"Castor fiber",47.24236,7.93392,2024-11-17,"gbif"
"Castor fiber",47.37317,8.53098,2024-11-29,"gbif"
"Castor fiber",47.19391,8.46133,2024-11-19,"gbif"
"Castor fiber",47.19391,8.46133,2024-11-11,"gbif"
"Castor fiber",46.847038,9.48961,2024-12-26,"gbif"
"Castor fiber",46.65862,7.27533,2024-12-03,"gbif"
"Castor fiber",47.36957,8.86193,2024-12-02,"gbif"
"Castor fiber",46.70359,7.27519,2024-12-03,"gbif"
"Castor fiber",46.65862,7.27533,2024-12-03,"gbif"
"Castor fiber",46.698637,8.858,2024-12-07,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",46.88339,7.20904,2024-12-17,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.19266,8.59328,2024-12-08,"gbif"
"Castor fiber",47.18801,8.98906,2024-12-16,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.15335,7.60345,2024-12-08,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",46.973,7.07724,2024-12-11,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.19266,8.59328,2024-12-08,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",46.9722,6.88012,2024-12-15,"gbif"
"Castor fiber",46.9722,6.88012,2024-12-15,"gbif"
"Castor fiber",47.15335,7.60345,2024-12-04,"gbif"
"Castor fiber",47.01748,6.94541,2024-12-18,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",47.04481,9.51143,2024-12-24,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.15335,7.60345,2024-12-04,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.10845,7.53744,2024-12-04,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.55098,8.73393,2024-12-10,"gbif"
"Castor fiber",47.19821,7.20768,2024-12-01,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",47.15335,7.60345,2024-12-04,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.15335,7.60345,2024-12-04,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.32199,9.05911,2024-12-07,"gbif"
"Castor fiber",47.50925,8.40102,2024-12-13,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.19266,8.59328,2024-12-08,"gbif"
"Castor fiber",47.64163,8.6696,2024-12-07,"gbif"
"Castor fiber",46.8386,7.34032,2024-12-03,"gbif"
"Castor fiber",46.92689,6.81494,2024-12-04,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.5581,7.6047,2024-12-11,"gbif"
"Castor fiber",46.70359,7.27519,2024-12-03,"gbif"
"Castor fiber",47.01831,7.20846,2024-12-17,"gbif"
"Castor fiber",47.459488,9.160383,2023-01-07,"gbif"
"Castor fiber",47.531435,7.621585,2023-01-28,"gbif"
"Castor fiber",46.177715,6.011411,2023-01-10,"gbif"
"Castor fiber",46.97277,7.01153,2023-01-01,"gbif"
"Castor fiber",46.29879,7.60087,2023-01-14,"gbif"
"Castor fiber",47.06009,8.32714,2023-01-15,"gbif"
"Castor fiber",46.6127,6.94912,2023-01-06,"gbif"
"Castor fiber",46.92689,6.81494,2023-01-22,"gbif"
"Castor fiber",46.92689,6.81494,2023-01-14,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.65704,6.81806,2023-01-06,"gbif"
"Castor fiber",47.14213,9.05366,2023-01-03,"gbif"
"Castor fiber",47.51028,8.26829,2023-01-07,"gbif"
"Castor fiber",46.65795,7.86325,2023-01-08,"gbif"
"Castor fiber",47.23695,8.66027,2023-01-14,"gbif"
"Castor fiber",47.10506,8.32789,2023-01-17,"gbif"
"Castor fiber",46.92689,6.81494,2023-01-22,"gbif"
"Castor fiber",47.1905,8.79118,2023-01-06,"gbif"
"Castor fiber",47.37829,7.33931,2023-01-08,"gbif"
"Castor fiber",46.92723,6.88059,2023-01-14,"gbif"
"Castor fiber",46.88324,7.14344,2023-01-18,"gbif"
"Castor fiber",46.97319,7.14295,2023-01-22,"gbif"
"Castor fiber",47.15335,7.27381,2023-01-22,"gbif"
"Castor fiber",46.83784,7.01261,2023-01-12,"gbif"
"Castor fiber",46.74661,6.7516,2023-01-22,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.74661,6.7516,2023-01-22,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.70122,6.6868,2023-01-03,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.65704,6.81806,2023-01-06,"gbif"
"Castor fiber",47.14213,9.05366,2023-01-03,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.52211,6.81961,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
"Castor fiber",46.56708,6.8191,2023-01-14,"gbif"
