"species","latitude","longitude","date_obs","source"
"Castor fiber",46.29813,7.86044,2025-04-25,"gbif"
"Castor fiber",46.29868,7.66577,2025-04-25,"gbif"
"Castor fiber",47.55239,8.60109,2025-04-15,"gbif"
"Castor fiber",46.83615,6.68491,2025-04-03,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",47.54942,8.86675,2025-04-09,"gbif"
"Castor fiber",46.83615,6.68491,2025-04-03,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-25,"gbif"
"Castor fiber",46.61319,7.07965,2025-04-10,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-25,"gbif"
"Castor fiber",46.88339,7.20904,2025-04-21,"gbif"
"Castor fiber",47.01775,7.01117,2025-04-29,"gbif"
"Castor fiber",46.56742,6.88431,2025-04-05,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-07,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-24,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",47.19266,8.59328,2025-04-06,"gbif"
"Castor fiber",46.83615,6.68491,2025-04-03,"gbif"
"Castor fiber",46.25389,7.34139,2025-04-06,"gbif"
"Castor fiber",47.5517,8.66751,2025-04-15,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",46.70348,7.66746,2025-04-19,"gbif"
"Castor fiber",46.74662,8.12567,2025-04-15,"gbif"
"Castor fiber",46.29868,7.66577,2025-04-25,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",46.29835,7.79555,2025-04-25,"gbif"
"Castor fiber",46.73125,9.43394,2025-04-04,"gbif"
"Castor fiber",46.29813,7.86044,2025-04-25,"gbif"
"Castor fiber",47.46747,7.8697,2025-04-14,"gbif"
"Castor fiber",46.88358,7.34024,2025-04-19,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-25,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.20884,7.27668,2025-04-06,"gbif"
"Castor fiber",46.88358,7.34024,2025-04-04,"gbif"
"Castor fiber",47.41985,8.33314,2025-04-30,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.61082,6.62279,2025-04-09,"gbif"
"Castor fiber",46.29868,7.66577,2025-04-25,"gbif"
"Castor fiber",47.28441,8.39697,2025-04-18,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",47.28441,8.39697,2025-04-18,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-25,"gbif"
"Castor fiber",47.37537,8.26619,2025-04-17,"gbif"
"Castor fiber",46.29835,7.79555,2025-04-25,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-07,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",47.46531,8.26759,2025-04-11,"gbif"
"Castor fiber",46.29868,7.66577,2025-04-25,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.29854,7.73066,2025-04-07,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.92848,7.2745,2025-04-30,"gbif"
"Castor fiber",47.28782,7.80215,2025-04-19,"gbif"
"Castor fiber",46.6558,6.62211,2025-04-09,"gbif"
"Castor fiber",47.46747,7.8697,2025-04-14,"gbif"
"Castor fiber",47.031625,9.446987,2025-04-02,"gbif"
"Castor fiber",47.49977,8.478971,2025-04-05,"gbif"
"Castor fiber",47.112053,8.33595,2025-04-28,"gbif"
"Castor fiber",47.111019,8.331358,2025-04-28,"gbif"
"Castor fiber",46.296747,7.585796,2025-04-24,"gbif"
"Castor fiber",47.111019,8.331358,2025-04-28,"gbif"
"Castor fiber",46.161508,7.19358,2025-05-20,"gbif"
"Castor fiber",46.177742,7.164602,2025-05-26,"gbif"
"Castor fiber",47.578853,8.885961,2025-05-18,"gbif"
"Castor fiber",46.060848,7.160959,2025-05-21,"gbif"
"Castor fiber",47.413405,8.552923,2025-05-28,"gbif"
"Castor fiber",47.413428,8.558679,2025-05-28,"gbif"
"Castor fiber",46.980234,7.041756,2025-05-25,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-14,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",46.79328,7.14394,2025-05-21,"gbif"
"Castor fiber",46.95369,9.57362,2025-05-28,"gbif"
"Castor fiber",46.92753,6.94624,2025-05-14,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-14,"gbif"
"Castor fiber",46.79159,6.75102,2025-05-19,"gbif"
"Castor fiber",47.23944,8.39616,2025-05-13,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",47.10838,7.27395,2025-05-15,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-26,"gbif"
"Castor fiber",47.54942,8.86675,2025-05-03,"gbif"
"Castor fiber",46.9278,7.01189,2025-05-23,"gbif"
"Castor fiber",47.36695,9.06048,2025-05-23,"gbif"
"Castor fiber",46.9261,6.68365,2025-05-01,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-18,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",47.01775,7.01117,2025-05-28,"gbif"
"Castor fiber",47.46482,8.3339,2025-05-14,"gbif"
"Castor fiber",46.92859,7.40581,2025-05-10,"gbif"
"Castor fiber",46.97357,7.40578,2025-05-11,"gbif"
"Castor fiber",46.74662,8.12567,2025-05-01,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-11,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-20,"gbif"
"Castor fiber",47.24236,7.93392,2025-05-01,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-21,"gbif"
"Castor fiber",46.79328,7.14394,2025-05-08,"gbif"
"Castor fiber",47.549876,7.858072,2025-05-31,"gbif"
"Castor fiber",47.24236,7.93392,2025-05-01,"gbif"
"Castor fiber",46.9261,6.68365,2025-05-01,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-14,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-18,"gbif"
"Castor fiber",47.23944,8.39616,2025-05-13,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-14,"gbif"
"Castor fiber",46.74662,8.12567,2025-05-01,"gbif"
"Castor fiber",47.14213,9.05366,2025-05-21,"gbif"
"Castor fiber",46.92753,6.94624,2025-05-14,"gbif"
"Castor fiber",47.54942,8.86675,2025-05-03,"gbif"
"Castor fiber",46.79159,6.75102,2025-05-19,"gbif"
"Castor fiber",46.95369,9.57362,2025-05-28,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",46.9278,7.01189,2025-05-23,"gbif"
"Castor fiber",46.97357,7.40578,2025-05-11,"gbif"
"Castor fiber",46.29868,7.66577,2025-05-14,"gbif"
"Castor fiber",47.36695,9.06048,2025-05-23,"gbif"
"Castor fiber",47.46482,8.3339,2025-05-14,"gbif"
"Castor fiber",47.10838,7.27395,2025-05-15,"gbif"
"Castor fiber",46.92859,7.40581,2025-05-10,"gbif"
"Castor fiber",46.29887,7.53598,2025-05-13,"gbif"
"Castor fiber",46.74857,7.27505,2025-05-11,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-21,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-20,"gbif"
"Castor fiber",46.79328,7.14394,2025-05-21,"gbif"
"Castor fiber",47.01775,7.01117,2025-05-28,"gbif"
"Castor fiber",46.79328,7.14394,2025-05-08,"gbif"
"Castor fiber",46.83615,6.68491,2025-05-19,"gbif"
"Castor fiber",46.1636,7.14736,2025-05-26,"gbif"
"Castor fiber",47.443261,8.164499,2025-05-10,"gbif"
"Castor fiber",46.868766,7.493497,2025-05-26,"gbif"
"Castor fiber",47.563772,7.841001,2025-06-09,"gbif"
"Castor fiber",47.567293,8.872999,2025-06-12,"gbif"
"Castor fiber",47.563784,7.841034,2025-06-06,"gbif"
"Castor fiber",47.133518,7.231656,2025-06-16,"gbif"
"Castor fiber",46.519034,6.585454,2025-06-29,"gbif"
"Castor fiber",47.393092,8.626436,2025-06-27,"gbif"
"Castor fiber",47.235906,8.416148,2025-06-06,"gbif"
"Castor fiber",47.455001,8.161586,2025-06-12,"gbif"
"Castor fiber",47.41814,8.5319,2025-06-14,"gbif"
"Castor fiber",46.79328,7.14394,2025-06-05,"gbif"
"Castor fiber",47.01748,6.94541,2025-06-04,"gbif"
"Castor fiber",47.01748,6.94541,2025-06-08,"gbif"
"Castor fiber",47.06272,7.01081,2025-06-05,"gbif"
"Castor fiber",47.46618,8.13496,2025-06-20,"gbif"
"Castor fiber",47.59667,8.66855,2025-06-19,"gbif"
"Castor fiber",46.79328,7.14394,2025-06-23,"gbif"
"Castor fiber",46.61082,6.62279,2025-06-10,"gbif"
"Castor fiber",46.8386,7.53695,2025-06-02,"gbif"
"Castor fiber",46.92821,7.1432,2025-06-16,"gbif"
"Castor fiber",46.79355,7.27491,2025-06-14,"gbif"
"Castor fiber",46.88225,6.88106,2025-06-10,"gbif"
"Castor fiber",46.74621,8.1911,2025-06-28,"gbif"
"Castor fiber",47.15343,7.33974,2025-06-23,"gbif"
"Castor fiber",46.8386,7.53695,2025-06-02,"gbif"
"Castor fiber",47.46618,8.13496,2025-06-20,"gbif"
"Castor fiber",46.74621,8.1911,2025-06-28,"gbif"
"Castor fiber",46.92821,7.1432,2025-06-16,"gbif"
"Castor fiber",47.01748,6.94541,2025-06-08,"gbif"
"Castor fiber",46.29813,7.86044,2025-06-09,"gbif"
"Castor fiber",47.41814,8.5319,2025-06-14,"gbif"
"Castor fiber",47.14213,9.05366,2025-06-06,"gbif"
"Castor fiber",46.25393,7.47106,2025-06-17,"gbif"
"Castor fiber",47.06272,7.01081,2025-06-05,"gbif"
"Castor fiber",46.79328,7.14394,2025-06-05,"gbif"
"Castor fiber",46.61082,6.62279,2025-06-10,"gbif"
"Castor fiber",47.15343,7.33974,2025-06-23,"gbif"
"Castor fiber",46.88225,6.88106,2025-06-10,"gbif"
"Castor fiber",46.79355,7.27491,2025-06-14,"gbif"
"Castor fiber",46.79328,7.14394,2025-06-23,"gbif"
"Castor fiber",47.59667,8.66855,2025-06-19,"gbif"
"Castor fiber",47.01748,6.94541,2025-06-04,"gbif"
"Castor fiber",46.952724,7.44344,2025-07-13,"gbif"
"Castor fiber",47.403506,8.478431,2025-07-30,"gbif"
"Castor fiber",47.10845,7.33982,2025-07-23,"gbif"
"Castor fiber",47.19674,8.06547,2025-07-23,"gbif"
"Castor fiber",46.4786,7.66652,2025-07-02,"gbif"
"Castor fiber",46.65862,7.27533,2025-07-29,"gbif"
"Castor fiber",47.14213,9.05366,2025-07-15,"gbif"
"Castor fiber",47.59861,8.46913,2025-07-21,"gbif"
"Castor fiber",46.8835,7.27464,2025-07-06,"gbif"
"Castor fiber",46.74857,7.27505,2025-07-08,"gbif"
"Castor fiber",47.14213,9.05366,2025-07-15,"gbif"
"Castor fiber",46.88256,6.94665,2025-07-16,"gbif"
"Castor fiber",46.88256,6.94665,2025-07-16,"gbif"
"Castor fiber",46.74621,8.1911,2025-07-08,"gbif"
"Castor fiber",46.74812,7.07875,2025-07-01,"gbif"
"Castor fiber",46.74831,7.14418,2025-07-01,"gbif"
"Castor fiber",46.74621,8.1911,2025-07-08,"gbif"
"Castor fiber",47.59861,8.46913,2025-07-09,"gbif"
"Castor fiber",47.14213,9.05366,2025-07-15,"gbif"
"Castor fiber",46.8835,7.27464,2025-07-06,"gbif"
"Castor fiber",46.4786,7.66652,2025-07-02,"gbif"
"Castor fiber",46.88256,6.94665,2025-07-16,"gbif"
"Castor fiber",46.74857,7.27505,2025-07-08,"gbif"
"Castor fiber",46.74621,8.1911,2025-07-08,"gbif"
"Castor fiber",47.59861,8.46913,2025-07-21,"gbif"
"Castor fiber",47.59861,8.46913,2025-07-09,"gbif"
"Castor fiber",46.74812,7.07875,2025-07-01,"gbif"
"Castor fiber",46.74621,8.1911,2025-07-08,"gbif"
"Castor fiber",46.65862,7.27533,2025-07-29,"gbif"
"Castor fiber",47.19674,8.06547,2025-07-23,"gbif"
"Castor fiber",47.10845,7.33982,2025-07-23,"gbif"
"Castor fiber",46.88256,6.94665,2025-07-16,"gbif"
"Castor fiber",46.74831,7.14418,2025-07-01,"gbif"
"Castor fiber",47.14213,9.05366,2025-07-15,"gbif"
"Castor fiber",47.461381,9.180816,2025-08-06,"gbif"
"Castor fiber",47.207159,7.816687,2025-08-17,"gbif"
"Castor fiber",46.962579,7.026601,2025-08-19,"gbif"
"Castor fiber",47.404741,8.608563,2025-08-13,"gbif"
"Castor fiber",47.23944,8.39616,2025-08-10,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.70348,7.66746,2025-08-29,"gbif"
"Castor fiber",47.1933,8.5273,2025-08-25,"gbif"
"Castor fiber",47.19447,8.39536,2025-08-10,"gbif"
"Castor fiber",46.25288,6.95236,2025-08-02,"gbif"
"Castor fiber",46.70164,6.75217,2025-08-25,"gbif"
"Castor fiber",47.28631,8.13262,2025-08-07,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",46.79328,7.14394,2025-08-19,"gbif"
"Castor fiber",46.20113,6.11068,2025-08-11,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",47.01843,7.27422,2025-08-27,"gbif"
"Castor fiber",47.5581,7.6047,2025-08-11,"gbif"
"Castor fiber",46.70348,7.66746,2025-08-30,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.20891,7.34147,2025-08-06,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",47.18801,8.98906,2025-08-17,"gbif"
"Castor fiber",46.29786,6.95196,2025-08-10,"gbif"
"Castor fiber",46.79309,7.07845,2025-08-31,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",46.52211,6.81961,2025-08-23,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",47.59861,8.46913,2025-08-17,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.70348,7.66746,2025-08-30,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",46.20891,7.34147,2025-08-06,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",46.29786,6.95196,2025-08-10,"gbif"
"Castor fiber",46.79309,7.07845,2025-08-31,"gbif"
"Castor fiber",47.1933,8.5273,2025-08-25,"gbif"
"Castor fiber",47.23944,8.39616,2025-08-10,"gbif"
"Castor fiber",46.79328,7.14394,2025-08-19,"gbif"
"Castor fiber",47.01843,7.27422,2025-08-27,"gbif"
"Castor fiber",46.52211,6.81961,2025-08-23,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",47.18801,8.98906,2025-08-17,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",47.19447,8.39536,2025-08-10,"gbif"
"Castor fiber",46.70348,7.66746,2025-08-29,"gbif"
"Castor fiber",47.5581,7.6047,2025-08-11,"gbif"
"Castor fiber",46.25288,6.95236,2025-08-02,"gbif"
"Castor fiber",47.28631,8.13262,2025-08-07,"gbif"
"Castor fiber",46.20113,6.11068,2025-08-11,"gbif"
"Castor fiber",47.06352,7.47154,2025-08-14,"gbif"
"Castor fiber",46.70164,6.75217,2025-08-25,"gbif"
"Castor fiber",47.59861,8.46913,2025-08-17,"gbif"
"Castor fiber",46.92689,6.81494,2025-08-07,"gbif"
"Castor fiber",46.943715,6.980919,2025-08-10,"gbif"
"Castor fiber",47.435245,9.161531,2025-08-23,"gbif"
"Castor fiber",47.342858,8.335439,2025-09-07,"gbif"
"Castor fiber",47.459352,9.157639,2025-09-16,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",47.23763,8.59425,2025-09-18,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",47.18801,8.98906,2025-09-20,"gbif"
"Castor fiber",47.18801,8.98906,2025-09-20,"gbif"
"Castor fiber",46.90489,9.76863,2025-09-15,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",46.16319,7.01789,2025-09-19,"gbif"
"Castor fiber",46.11821,7.01824,2025-09-19,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",47.28324,8.52914,2025-09-10,"gbif"
"Castor fiber",47.28759,7.86825,2025-09-24,"gbif"
"Castor fiber",47.41749,8.59815,2025-09-26,"gbif"
"Castor fiber",47.15177,8.06494,2025-09-13,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",47.18801,8.98906,2025-09-20,"gbif"
"Castor fiber",47.28324,8.52914,2025-09-10,"gbif"
"Castor fiber",47.15177,8.06494,2025-09-13,"gbif"
"Castor fiber",47.28759,7.86825,2025-09-24,"gbif"
"Castor fiber",46.29887,7.53598,2025-09-10,"gbif"
"Castor fiber",46.90489,9.76863,2025-09-15,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",46.11821,7.01824,2025-09-19,"gbif"
"Castor fiber",47.23763,8.59425,2025-09-18,"gbif"
"Castor fiber",46.16319,7.01789,2025-09-19,"gbif"
"Castor fiber",46.29879,7.60087,2025-09-11,"gbif"
"Castor fiber",47.18801,8.98906,2025-09-20,"gbif"
"Castor fiber",46.29887,7.53598,2025-09-10,"gbif"
"Castor fiber",46.92689,6.81494,2025-09-30,"gbif"
"Castor fiber",47.41749,8.59815,2025-09-26,"gbif"
"Castor fiber",47.380554,8.174871,2025-10-15,"gbif"
"Castor fiber",47.47472,7.851196,2025-10-20,"gbif"
"Castor fiber",47.474771,7.85123,2025-10-30,"gbif"
"Castor fiber",47.655187,8.77345,2025-10-25,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",46.97353,7.34007,2025-10-16,"gbif"
"Castor fiber",46.83615,6.68491,2025-10-16,"gbif"
"Castor fiber",47.5581,7.6047,2025-10-08,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",47.19806,7.73556,2025-10-17,"gbif"
"Castor fiber",46.97353,7.34007,2025-10-16,"gbif"
"Castor fiber",46.83615,6.68491,2025-10-16,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",46.88358,7.53703,2025-10-31,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",47.5581,7.6047,2025-10-08,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",47.19806,7.73556,2025-10-17,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",46.97357,7.40578,2025-10-28,"gbif"
"Castor fiber",47.10845,7.33982,2025-10-16,"gbif"
"Castor fiber",46.92848,7.2745,2025-10-26,"gbif"
"Castor fiber",47.530742,7.618917,2025-11-16,"gbif"
"Castor fiber",47.454589,8.78046,2025-11-11,"gbif"
"Castor fiber",46.92821,7.1432,2025-11-28,"gbif"
"Castor fiber",47.1984,7.5376,2025-11-26,"gbif"
"Castor fiber",47.14213,9.05366,2025-11-30,"gbif"
"Castor fiber",46.9722,6.88012,2025-11-23,"gbif"
"Castor fiber",46.97357,7.40578,2025-11-04,"gbif"
"Castor fiber",46.92848,7.2745,2025-11-08,"gbif"
"Castor fiber",46.92859,7.47146,2025-11-14,"gbif"
"Castor fiber",46.973,7.07724,2025-11-14,"gbif"
"Castor fiber",46.65817,7.79792,2025-11-07,"gbif"
"Castor fiber",46.97357,7.47149,2025-11-04,"gbif"
"Castor fiber",46.973,7.07724,2025-11-14,"gbif"
"Castor fiber",47.0634,7.60318,2025-11-18,"gbif"
"Castor fiber",46.92848,7.2745,2025-11-08,"gbif"
"Castor fiber",46.92855,7.53711,2025-11-16,"gbif"
"Castor fiber",47.14213,9.05366,2025-11-03,"gbif"
"Castor fiber",47.01512,8.3264,2025-11-12,"gbif"
"Castor fiber",46.92821,7.1432,2025-11-28,"gbif"
"Castor fiber",47.01748,6.94541,2025-11-30,"gbif"
"Castor fiber",46.92689,6.81494,2025-11-23,"gbif"
"Castor fiber",46.982787,7.260774,2025-11-28,"gbif"
"Castor fiber",46.978564,7.042932,2025-12-02,"gbif"
"Castor fiber",47.452838,9.068272,2025-12-14,"gbif"
"Castor fiber",47.450962,9.146658,2025-12-21,"gbif"
"Castor fiber",47.485892,8.287528,2025-12-22,"gbif"
"Castor fiber",47.485025,8.295942,2025-12-22,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",46.74621,8.1911,2025-12-31,"gbif"
"Castor fiber",47.15324,7.20788,2025-12-30,"gbif"
"Castor fiber",46.70164,6.75217,2025-12-08,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",46.74621,8.1911,2025-12-30,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",47.19266,8.59328,2025-12-06,"gbif"
"Castor fiber",47.42251,7.86933,2025-12-01,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",47.19266,8.59328,2025-12-02,"gbif"
"Castor fiber",47.19266,8.59328,2025-12-02,"gbif"
"Castor fiber",46.74661,6.7516,2025-12-08,"gbif"
"Castor fiber",47.14213,9.05366,2025-12-05,"gbif"
"Castor fiber",47.19266,8.59328,2025-12-02,"gbif"
"Castor fiber",46.88324,7.73382,2025-12-06,"gbif"
"Castor fiber",47.37317,8.53098,2025-12-16,"gbif"
"Castor fiber",47.18801,8.98906,2025-12-19,"gbif"
"Castor fiber",47.06314,7.14245,2025-12-19,"gbif"
"Castor fiber",46.92689,6.81494,2025-12-17,"gbif"
"Castor fiber",47.55098,8.73393,2025-12-02,"gbif"
"Castor fiber",47.19266,8.59328,2025-12-06,"gbif"
"Castor fiber",47.09717,9.05231,NA,"gbif"
"Castor fiber",47.10506,8.32789,NA,"gbif"
"Castor fiber",47.450317,9.143853,2024-01-09,"gbif"
"Castor fiber",47.484568,8.29575,2024-01-06,"gbif"
"Castor fiber",47.23547,8.79232,2024-01-25,"gbif"
"Castor fiber",46.29813,7.86044,2024-01-22,"gbif"
"Castor fiber",46.74857,7.60222,2024-01-28,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",46.61319,7.07965,2024-01-14,"gbif"
"Castor fiber",47.37435,8.39859,2024-01-24,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",46.16319,7.01789,2024-01-04,"gbif"
"Castor fiber",47.06314,7.14245,2024-01-19,"gbif"
"Castor fiber",46.83615,6.68491,2024-01-30,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",47.1984,7.5376,2024-01-23,"gbif"
"Castor fiber",46.38751,6.88615,2024-01-11,"gbif"
"Castor fiber",47.10826,7.20807,2024-01-06,"gbif"
"Castor fiber",46.61127,6.68805,2024-01-23,"gbif"
"Castor fiber",47.36957,8.86193,2024-01-18,"gbif"
"Castor fiber",46.34254,6.88661,2024-01-16,"gbif"
"Castor fiber",46.968278,7.394322,2024-01-23,"gbif"
"Castor fiber",47.59594,8.73502,2024-01-24,"gbif"
"Castor fiber",47.32821,8.53006,2024-01-02,"gbif"
"Castor fiber",46.9722,6.88012,2024-01-29,"gbif"
"Castor fiber",47.59667,8.66855,2024-01-25,"gbif"
"Castor fiber",47.5581,7.6047,2024-01-06,"gbif"
"Castor fiber",47.50674,8.66647,2024-01-30,"gbif"
"Castor fiber",47.58981,9.20026,2024-01-27,"gbif"
"Castor fiber",47.32616,8.72847,2024-01-26,"gbif"
"Castor fiber",47.37317,8.53098,2024-01-06,"gbif"
"Castor fiber",47.41749,8.59815,2024-01-13,"gbif"
"Castor fiber",47.0634,7.27408,2024-01-24,"gbif"
"Castor fiber",47.63373,9.26827,2024-01-16,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",46.38751,6.88615,2024-01-11,"gbif"
"Castor fiber",46.83615,6.68491,2024-01-30,"gbif"
"Castor fiber",46.61319,7.07965,2024-01-14,"gbif"
"Castor fiber",47.0634,7.27408,2024-01-24,"gbif"
"Castor fiber",47.59594,8.73502,2024-01-24,"gbif"
"Castor fiber",46.9722,6.88012,2024-01-29,"gbif"
"Castor fiber",47.41749,8.59815,2024-01-13,"gbif"
"Castor fiber",47.37435,8.39859,2024-01-24,"gbif"
"Castor fiber",46.74857,7.60222,2024-01-28,"gbif"
"Castor fiber",47.23547,8.79232,2024-01-25,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",46.61127,6.68805,2024-01-23,"gbif"
"Castor fiber",47.32821,8.53006,2024-01-02,"gbif"
"Castor fiber",47.10826,7.20807,2024-01-06,"gbif"
"Castor fiber",47.50674,8.66647,2024-01-30,"gbif"
"Castor fiber",47.06314,7.14245,2024-01-19,"gbif"
"Castor fiber",46.16319,7.01789,2024-01-04,"gbif"
"Castor fiber",47.37317,8.53098,2024-01-06,"gbif"
"Castor fiber",47.2696,9.52016,2024-01-17,"gbif"
"Castor fiber",46.34254,6.88661,2024-01-16,"gbif"
"Castor fiber",47.58981,9.20026,2024-01-27,"gbif"
"Castor fiber",47.59667,8.66855,2024-01-25,"gbif"
"Castor fiber",47.1984,7.5376,2024-01-23,"gbif"
"Castor fiber",47.36957,8.86193,2024-01-18,"gbif"
"Castor fiber",47.63373,9.26827,2024-01-16,"gbif"
"Castor fiber",47.32616,8.72847,2024-01-26,"gbif"
"Castor fiber",47.5581,7.6047,2024-01-06,"gbif"
"Castor fiber",46.29813,7.86044,2024-01-22,"gbif"
"Castor fiber",47.45887,9.157661,2024-02-04,"gbif"
"Castor fiber",47.609221,8.627808,2024-02-06,"gbif"
"Castor fiber",47.196759,7.766858,2024-02-03,"gbif"
"Castor fiber",47.1984,7.5376,2024-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2024-02-04,"gbif"
"Castor fiber",47.41814,8.5319,2024-02-12,"gbif"
"Castor fiber",46.97353,7.53719,2024-02-20,"gbif"
